Plot,Year,Date,Subplot,Species,n.flo,Treat.Code
19,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
19,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
19,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
19,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
19,2017,5/19/17,No Grass,Lasthenia californica,2,W
19,2017,5/19/17,No Grass,Lasthenia californica,3,W
19,2017,5/19/17,No Grass,Lasthenia californica,2,W
19,2017,5/19/17,No Grass,Plantago erecta,6,W
19,2017,5/19/17,No Grass,Plantago erecta,6,W
19,2017,5/19/17,No Grass,Plantago erecta,6,W
19,2017,8/21/17,No Grass,Calycadenia pauciflora,6,W
19,2017,8/21/17,No Grass,Hemizonia congesta,3,W
19,2017,5/19/17,No Grass,Plantago erecta,10,W
19,2017,5/19/17,No Grass,Lasthenia californica,1,W
19,2017,5/19/17,No Grass,Plantago erecta,5,W
19,2017,8/21/17,No Grass,Calycadenia pauciflora,11,W
19,2017,8/21/17,No Grass,Calycadenia pauciflora,10,W
19,2017,8/21/17,No Grass,Hemizonia congesta,26,W
19,2017,8/21/17,No Grass,Calycadenia pauciflora,13,W
19,2017,5/19/17,No Grass,Lasthenia californica,2,W
19,2017,8/21/17,No Grass,Calycadenia pauciflora,21,W
23,2017,5/19/17,Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,Grass,Agoseris heterophylla,1,W
23,2017,4/9/17,Grass,Lasthenia californica,1,W
23,2017,5/19/17,Grass,Agoseris heterophylla,1,W
23,2017,8/21/17,Grass,Hemizonia congesta,8,W
23,2017,8/21/17,Grass,Hemizonia congesta,15,W
23,2017,5/19/17,Grass,Plantago erecta,5,W
23,2017,5/19/17,Grass,Plantago erecta,4,W
23,2017,8/21/17,Grass,Calycadenia pauciflora,8,W
23,2017,8/21/17,Grass,Calycadenia pauciflora,2,W
23,2017,8/21/17,Grass,Calycadenia pauciflora,7,W
23,2017,8/21/17,Grass,Hemizonia congesta,5,W
23,2017,8/21/17,Grass,Hemizonia congesta,17,W
23,2017,5/19/17,Grass,Plantago erecta,2,W
23,2017,6/26/17,Grass,Clarkia purpurea,1,W
23,2017,8/21/17,Grass,Hemizonia congesta,2,W
23,2017,4/9/17,Grass,Lasthenia californica,1,W
23,2017,4/9/17,Grass,Lasthenia californica,1,W
23,2017,4/9/17,Grass,Lasthenia californica,1,W
23,2017,4/9/17,Grass,Lasthenia californica,1,W
23,2017,6/26/17,Grass,Clarkia purpurea,1,W
23,2017,5/19/17,Grass,Plantago erecta,2,W
23,2017,8/21/17,Grass,Calycadenia pauciflora,4,W
23,2017,8/21/17,Grass,Calycadenia pauciflora,5,W
23,2017,5/19/17,Grass,Plantago erecta,4,W
23,2017,6/26/17,Grass,Clarkia purpurea,1,W
23,2017,6/26/17,Grass,Clarkia purpurea,1,W
23,2017,4/9/17,No Grass,Lasthenia californica,1,W
23,2017,5/19/17,No Grass,Plantago erecta,6,W
23,2017,5/19/17,No Grass,Plantago erecta,3,W
23,2017,5/19/17,No Grass,Plantago erecta,3,W
23,2017,5/19/17,No Grass,Plantago erecta,11,W
23,2017,5/19/17,No Grass,Plantago erecta,6,W
23,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
23,2017,4/9/17,No Grass,Lasthenia californica,2,W
23,2017,4/9/17,No Grass,Lasthenia californica,1,W
23,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
23,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
23,2017,6/26/17,No Grass,Clarkia purpurea,2,W
23,2017,8/21/17,No Grass,Hemizonia congesta,8,W
23,2017,8/21/17,No Grass,Hemizonia congesta,18,W
23,2017,8/21/17,No Grass,Hemizonia congesta,20,W
23,2017,8/21/17,No Grass,Hemizonia congesta,5,W
23,2017,6/26/17,No Grass,Clarkia purpurea,1,W
23,2017,6/26/17,No Grass,Clarkia purpurea,1,W
23,2017,4/9/17,No Grass,Lasthenia californica,1,W
23,2017,4/9/17,No Grass,Lasthenia californica,2,W
23,2017,6/26/17,No Grass,Calycadenia pauciflora,3,W
23,2017,6/26/17,No Grass,Calycadenia pauciflora,6,W
23,2017,6/26/17,No Grass,Clarkia purpurea,1,W
23,2017,6/26/17,No Grass,Calycadenia pauciflora,2,W
23,2017,6/26/17,No Grass,Clarkia purpurea,1,W
23,2017,8/21/17,No Grass,Hemizonia congesta,7,W
23,2017,6/26/17,No Grass,Calycadenia pauciflora,10,W
23,2017,6/26/17,No Grass,Calycadenia pauciflora,5,W
29,2017,5/19/17,Grass,Agoseris heterophylla,1,W
29,2017,4/9/17,Grass,Lasthenia californica,1,W
29,2017,5/19/17,Grass,Plantago erecta,7,W
29,2017,4/9/17,Grass,Lasthenia californica,1,W
29,2017,4/9/17,Grass,Lasthenia californica,1,W
29,2017,5/19/17,Grass,Agoseris heterophylla,2,W
29,2017,5/19/17,Grass,Agoseris heterophylla,1,W
29,2017,5/19/17,Grass,Agoseris heterophylla,2,W
29,2017,5/19/17,Grass,Plantago erecta,8,W
29,2017,5/19/17,Grass,Plantago erecta,7,W
29,2017,8/21/17,Grass,Hemizonia congesta,8,W
29,2017,5/19/17,Grass,Plantago erecta,4,W
29,2017,4/9/17,Grass,Lasthenia californica,1,W
29,2017,5/19/17,Grass,Plantago erecta,1,W
29,2017,6/26/17,Grass,Clarkia purpurea,1,W
29,2017,6/26/17,Grass,Clarkia purpurea,1,W
29,2017,5/19/17,Grass,Agoseris heterophylla,2,W
29,2017,6/26/17,Grass,Clarkia purpurea,1,W
29,2017,8/21/17,Grass,Hemizonia congesta,6,W
29,2017,8/21/17,Grass,Hemizonia congesta,9,W
29,2017,8/21/17,Grass,Hemizonia congesta,28,W
29,2017,8/21/17,Grass,Hemizonia congesta,8,W
29,2017,6/26/17,Grass,Clarkia purpurea,1,W
29,2017,4/9/17,Grass,Lasthenia californica,2,W
29,2017,6/26/17,Grass,Clarkia purpurea,1,W
29,2017,5/19/17,No Grass,Plantago erecta,5,W
29,2017,5/19/17,No Grass,Plantago erecta,17,W
29,2017,5/19/17,No Grass,Plantago erecta,5,W
29,2017,5/19/17,No Grass,Plantago erecta,11,W
29,2017,5/19/17,No Grass,Plantago erecta,15,W
29,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
29,2017,5/19/17,No Grass,Agoseris heterophylla,3,W
29,2017,5/19/17,No Grass,Agoseris heterophylla,4,W
29,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
29,2017,6/26/17,No Grass,Calycadenia pauciflora,1,W
29,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
29,2017,8/21/17,No Grass,Hemizonia congesta,7,W
29,2017,6/26/17,No Grass,Clarkia purpurea,1,W
29,2017,8/21/17,No Grass,Hemizonia congesta,14,W
29,2017,8/21/17,No Grass,Hemizonia congesta,23,W
29,2017,8/21/17,No Grass,Hemizonia congesta,9,W
29,2017,6/26/17,No Grass,Calycadenia pauciflora,2,W
29,2017,8/21/17,No Grass,Hemizonia congesta,12,W
29,2017,4/9/17,No Grass,Lasthenia californica,1,W
29,2017,6/26/17,No Grass,Clarkia purpurea,1,W
29,2017,6/26/17,No Grass,Clarkia purpurea,2,W
29,2017,6/26/17,No Grass,Clarkia purpurea,1,W
29,2017,4/9/17,No Grass,Lasthenia californica,1,W
29,2017,6/26/17,No Grass,Calycadenia pauciflora,1,W
29,2017,4/9/17,No Grass,Lasthenia californica,1,W
29,2017,4/9/17,No Grass,Lasthenia californica,1,W
29,2017,6/26/17,No Grass,Clarkia purpurea,1,W
29,2017,4/9/17,No Grass,Lasthenia californica,1,W
30,2017,8/21/17,Grass,Hemizonia congesta,6,C
30,2017,8/21/17,Grass,Hemizonia congesta,6,C
30,2017,8/21/17,Grass,Hemizonia congesta,24,C
30,2017,5/19/17,Grass,Plantago erecta,5,C
30,2017,8/21/17,Grass,Hemizonia congesta,8,C
30,2017,8/21/17,Grass,Hemizonia congesta,10,C
30,2017,5/19/17,Grass,Agoseris heterophylla,2,C
30,2017,5/19/17,Grass,Agoseris heterophylla,1,C
30,2017,5/19/17,Grass,Agoseris heterophylla,1,C
30,2017,5/19/17,Grass,Agoseris heterophylla,2,C
30,2017,5/19/17,Grass,Clarkia purpurea,1,C
30,2017,5/19/17,Grass,Plantago erecta,2,C
30,2017,5/19/17,Grass,Plantago erecta,7,C
30,2017,5/19/17,Grass,Plantago erecta,4,C
30,2017,4/9/17,Grass,Lasthenia californica,1,C
30,2017,4/9/17,Grass,Lasthenia californica,1,C
30,2017,4/9/17,Grass,Lasthenia californica,2,C
30,2017,4/9/17,Grass,Lasthenia californica,1,C
30,2017,4/9/17,Grass,Lasthenia californica,2,C
30,2017,5/19/17,Grass,Clarkia purpurea,1,C
30,2017,5/19/17,Grass,Plantago erecta,4,C
30,2017,5/19/17,Grass,Agoseris heterophylla,1,C
30,2017,5/19/17,Grass,Clarkia purpurea,1,C
30,2017,5/19/17,Grass,Clarkia purpurea,1,C
30,2017,5/19/17,Grass,Clarkia purpurea,1,C
30,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
30,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
30,2017,5/19/17,No Grass,Agoseris heterophylla,4,C
30,2017,4/9/17,No Grass,Lasthenia californica,1,C
30,2017,4/9/17,No Grass,Lasthenia californica,1,C
30,2017,4/9/17,No Grass,Lasthenia californica,1,C
30,2017,4/9/17,No Grass,Lasthenia californica,1,C
30,2017,4/9/17,No Grass,Lasthenia californica,1,C
30,2017,6/26/17,No Grass,Clarkia purpurea,1,C
30,2017,6/26/17,No Grass,Clarkia purpurea,1,C
30,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
30,2017,8/21/17,No Grass,Hemizonia congesta,17,C
30,2017,6/26/17,No Grass,Clarkia purpurea,1,C
30,2017,8/21/17,No Grass,Hemizonia congesta,8,C
30,2017,8/21/17,No Grass,Hemizonia congesta,23,C
30,2017,8/21/17,No Grass,Hemizonia congesta,29,C
30,2017,6/26/17,No Grass,Clarkia purpurea,1,C
30,2017,6/26/17,No Grass,Clarkia purpurea,1,C
30,2017,5/19/17,No Grass,Plantago erecta,6,C
30,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
30,2017,5/19/17,No Grass,Plantago erecta,4,C
30,2017,5/19/17,No Grass,Plantago erecta,4,C
30,2017,8/21/17,No Grass,Hemizonia congesta,9,C
30,2017,5/19/17,No Grass,Plantago erecta,2,C
30,2017,5/19/17,No Grass,Plantago erecta,8,C
37,2017,4/9/17,Grass,Lasthenia californica,1,W
37,2017,4/9/17,Grass,Lasthenia californica,1,W
37,2017,4/9/17,Grass,Lasthenia californica,1,W
37,2017,8/21/17,Grass,Hemizonia congesta,16,W
37,2017,8/21/17,Grass,Hemizonia congesta,8,W
37,2017,8/21/17,Grass,Hemizonia congesta,15,W
37,2017,8/21/17,Grass,Hemizonia congesta,13,W
37,2017,4/9/17,Grass,Lasthenia californica,1,W
37,2017,4/9/17,Grass,Lasthenia californica,1,W
37,2017,8/21/17,Grass,Hemizonia congesta,5,W
37,2017,5/19/17,Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,Grass,Plantago erecta,3,W
37,2017,5/19/17,Grass,Plantago erecta,6,W
37,2017,5/19/17,Grass,Plantago erecta,3,W
37,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
37,2017,6/26/17,Grass,Calycadenia pauciflora,5,W
37,2017,6/26/17,Grass,Calycadenia pauciflora,3,W
37,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
37,2017,6/26/17,Grass,Calycadenia pauciflora,3,W
37,2017,5/19/17,Grass,Plantago erecta,4,W
37,2017,5/19/17,Grass,Plantago erecta,7,W
37,2017,5/19/17,No Grass,Plantago erecta,9,W
37,2017,5/19/17,No Grass,Plantago erecta,4,W
37,2017,8/21/17,No Grass,Hemizonia congesta,9,W
37,2017,5/19/17,No Grass,Plantago erecta,8,W
37,2017,8/21/17,No Grass,Hemizonia congesta,10,W
37,2017,8/21/17,No Grass,Hemizonia congesta,12,W
37,2017,4/9/17,No Grass,Lasthenia californica,1,W
37,2017,8/21/17,No Grass,Hemizonia congesta,6,W
37,2017,8/21/17,No Grass,Hemizonia congesta,5,W
37,2017,4/9/17,No Grass,Lasthenia californica,1,W
37,2017,4/9/17,No Grass,Lasthenia californica,1,W
37,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,No Grass,Plantago erecta,4,W
37,2017,6/26/17,No Grass,Calycadenia pauciflora,5,W
37,2017,6/26/17,No Grass,Calycadenia pauciflora,5,W
37,2017,6/26/17,No Grass,Calycadenia pauciflora,5,W
37,2017,6/26/17,No Grass,Calycadenia pauciflora,7,W
37,2017,6/26/17,No Grass,Clarkia purpurea,1,W
37,2017,4/9/17,No Grass,Lasthenia californica,1,W
37,2017,4/9/17,No Grass,Lasthenia californica,1,W
37,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,No Grass,Plantago erecta,11,W
37,2017,6/26/17,No Grass,Calycadenia pauciflora,4,W
37,2017,6/26/17,No Grass,Clarkia purpurea,1,W
37,2017,6/26/17,No Grass,Clarkia purpurea,1,W
37,2017,6/26/17,No Grass,Clarkia purpurea,1,W
37,2017,6/26/17,No Grass,Clarkia purpurea,1,W
37,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
37,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,Grass,Agoseris heterophylla,1,W
49,2017,8/21/17,Grass,Calycadenia pauciflora,4,W
49,2017,5/19/17,Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,Grass,Plantago erecta,6,W
49,2017,5/19/17,Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,Grass,Plantago erecta,7,W
49,2017,5/19/17,Grass,Plantago erecta,2,W
49,2017,5/19/17,Grass,Plantago erecta,4,W
49,2017,8/21/17,Grass,Calycadenia pauciflora,12,W
49,2017,8/21/17,Grass,Calycadenia pauciflora,8,W
49,2017,5/19/17,Grass,Plantago erecta,4,W
49,2017,6/26/17,Grass,Clarkia purpurea,1,W
49,2017,8/21/17,Grass,Hemizonia congesta,9,W
49,2017,8/21/17,Grass,Hemizonia congesta,5,W
49,2017,8/21/17,Grass,Hemizonia congesta,13,W
49,2017,8/21/17,Grass,Hemizonia congesta,6,W
49,2017,6/26/17,Grass,Clarkia purpurea,1,W
49,2017,8/21/17,Grass,Calycadenia pauciflora,13,W
49,2017,8/21/17,Grass,Calycadenia pauciflora,6,W
49,2017,8/21/17,Grass,Hemizonia congesta,11,W
49,2017,6/26/17,Grass,Clarkia purpurea,1,W
49,2017,6/26/17,Grass,Clarkia purpurea,1,W
49,2017,6/26/17,Grass,Clarkia purpurea,1,W
49,2017,4/9/17,Grass,Lasthenia californica,1,W
49,2017,4/9/17,Grass,Lasthenia californica,1,W
49,2017,4/9/17,Grass,Lasthenia californica,1,W
49,2017,4/9/17,Grass,Lasthenia californica,1,W
49,2017,4/9/17,Grass,Lasthenia californica,1,W
49,2017,4/9/17,No Grass,Lasthenia californica,2,W
49,2017,4/9/17,No Grass,Lasthenia californica,2,W
49,2017,8/21/17,No Grass,Calycadenia pauciflora,2,W
49,2017,4/9/17,No Grass,Lasthenia californica,1,W
49,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
49,2017,4/9/17,No Grass,Lasthenia californica,1,W
49,2017,5/19/17,No Grass,Agoseris heterophylla,2,W
49,2017,5/19/17,No Grass,Plantago erecta,14,W
49,2017,5/19/17,No Grass,Plantago erecta,11,W
49,2017,5/19/17,No Grass,Plantago erecta,8,W
49,2017,5/19/17,No Grass,Plantago erecta,9,W
49,2017,5/19/17,No Grass,Plantago erecta,15,W
49,2017,8/21/17,No Grass,Calycadenia pauciflora,1,W
49,2017,6/26/17,No Grass,Clarkia purpurea,1,W
49,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
49,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
49,2017,8/21/17,No Grass,Hemizonia congesta,13,W
49,2017,8/21/17,No Grass,Hemizonia congesta,10,W
49,2017,4/9/17,No Grass,Lasthenia californica,1,W
49,2017,6/26/17,No Grass,Clarkia purpurea,1,W
49,2017,6/26/17,No Grass,Clarkia purpurea,2,W
49,2017,6/26/17,No Grass,Clarkia purpurea,1,W
49,2017,8/21/17,No Grass,Hemizonia congesta,21,W
49,2017,8/21/17,No Grass,Hemizonia congesta,14,W
49,2017,6/26/17,No Grass,Clarkia purpurea,1,W
49,2017,8/21/17,No Grass,Hemizonia congesta,7,W
50,2017,4/9/17,Grass,Lasthenia californica,1,C
50,2017,5/19/17,Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,Grass,Plantago erecta,2,C
50,2017,4/9/17,Grass,Lasthenia californica,1,C
50,2017,4/9/17,Grass,Lasthenia californica,1,C
50,2017,4/9/17,Grass,Lasthenia californica,1,C
50,2017,4/9/17,Grass,Lasthenia californica,1,C
50,2017,5/19/17,Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,Grass,Plantago erecta,3,C
50,2017,8/21/17,Grass,Hemizonia congesta,7,C
50,2017,8/21/17,Grass,Calycadenia pauciflora,1,C
50,2017,8/21/17,Grass,Calycadenia pauciflora,1,C
50,2017,8/21/17,Grass,Calycadenia pauciflora,6,C
50,2017,8/21/17,Grass,Calycadenia pauciflora,14,C
50,2017,8/21/17,Grass,Hemizonia congesta,11,C
50,2017,8/21/17,Grass,Hemizonia congesta,6,C
50,2017,8/21/17,Grass,Hemizonia congesta,8,C
50,2017,8/21/17,Grass,Calycadenia pauciflora,6,C
50,2017,5/19/17,Grass,Plantago erecta,1,C
50,2017,5/19/17,Grass,Plantago erecta,9,C
50,2017,5/19/17,Grass,Plantago erecta,4,C
50,2017,8/21/17,Grass,Hemizonia congesta,13,C
50,2017,6/26/17,No Grass,Clarkia purpurea,1,C
50,2017,4/9/17,No Grass,Lasthenia californica,1,C
50,2017,4/9/17,No Grass,Lasthenia californica,1,C
50,2017,8/21/17,No Grass,Hemizonia congesta,5,C
50,2017,4/9/17,No Grass,Lasthenia californica,1,C
50,2017,4/9/17,No Grass,Lasthenia californica,1,C
50,2017,4/9/17,No Grass,Lasthenia californica,2,C
50,2017,6/26/17,No Grass,Clarkia purpurea,1,C
50,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,No Grass,Plantago erecta,4,C
50,2017,5/19/17,No Grass,Plantago erecta,2,C
50,2017,5/19/17,No Grass,Plantago erecta,3,C
50,2017,5/19/17,No Grass,Plantago erecta,3,C
50,2017,5/19/17,No Grass,Plantago erecta,4,C
50,2017,8/21/17,No Grass,Calycadenia pauciflora,10,C
50,2017,8/21/17,No Grass,Calycadenia pauciflora,4,C
50,2017,8/21/17,No Grass,Calycadenia pauciflora,3,C
50,2017,8/21/17,No Grass,Hemizonia congesta,5,C
50,2017,8/21/17,No Grass,Hemizonia congesta,4,C
50,2017,8/21/17,No Grass,Hemizonia congesta,5,C
50,2017,6/26/17,No Grass,Clarkia purpurea,2,C
50,2017,6/26/17,No Grass,Clarkia purpurea,1,C
50,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
50,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
50,2017,6/26/17,No Grass,Clarkia purpurea,1,C
50,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
55,2017,5/19/17,Grass,Clarkia purpurea,1,W
55,2017,5/19/17,Grass,Clarkia purpurea,1,W
55,2017,5/19/17,Grass,Plantago erecta,4,W
55,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
55,2017,6/26/17,Grass,Calycadenia pauciflora,1,W
55,2017,5/19/17,Grass,Plantago erecta,3,W
55,2017,5/19/17,Grass,Plantago erecta,5,W
55,2017,5/19/17,Grass,Plantago erecta,2,W
55,2017,4/9/17,Grass,Lasthenia californica,1,W
55,2017,4/9/17,Grass,Lasthenia californica,1,W
55,2017,4/9/17,Grass,Lasthenia californica,1,W
55,2017,4/9/17,Grass,Lasthenia californica,1,W
55,2017,4/9/17,Grass,Lasthenia californica,1,W
55,2017,5/19/17,Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,Grass,Clarkia purpurea,1,W
55,2017,5/19/17,Grass,Plantago erecta,4,W
55,2017,8/21/17,Grass,Hemizonia congesta,5,W
55,2017,5/19/17,Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,Grass,Agoseris heterophylla,1,W
55,2017,8/21/17,Grass,Hemizonia congesta,1,W
55,2017,8/21/17,Grass,Hemizonia congesta,4,W
55,2017,8/21/17,Grass,Hemizonia congesta,24,W
55,2017,8/21/17,Grass,Hemizonia congesta,1,W
55,2017,5/19/17,No Grass,Clarkia purpurea,1,W
55,2017,5/19/17,No Grass,Clarkia purpurea,1,W
55,2017,5/19/17,No Grass,Clarkia purpurea,1,W
55,2017,4/9/17,No Grass,Plantago erecta,2,W
55,2017,4/9/17,No Grass,Plantago erecta,2,W
55,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,No Grass,Clarkia purpurea,1,W
55,2017,5/19/17,No Grass,Clarkia purpurea,1,W
55,2017,4/9/17,No Grass,Lasthenia californica,1,W
55,2017,4/9/17,No Grass,Lasthenia californica,1,W
55,2017,4/9/17,No Grass,Lasthenia californica,1,W
55,2017,4/9/17,No Grass,Lasthenia californica,1,W
55,2017,4/9/17,No Grass,Lasthenia californica,1,W
55,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
55,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
55,2017,8/21/17,No Grass,Hemizonia congesta,2,W
55,2017,8/21/17,No Grass,Hemizonia congesta,8,W
55,2017,8/21/17,No Grass,Hemizonia congesta,3,W
55,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
55,2017,8/21/17,No Grass,Hemizonia congesta,12,W
55,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
55,2017,8/21/17,No Grass,Hemizonia congesta,4,W
56,2017,6/26/17,Grass,Clarkia purpurea,1,C
56,2017,6/26/17,Grass,Clarkia purpurea,1,C
56,2017,6/26/17,Grass,Clarkia purpurea,1,C
56,2017,4/9/17,Grass,Lasthenia californica,1,C
56,2017,4/9/17,Grass,Lasthenia californica,1,C
56,2017,4/9/17,Grass,Lasthenia californica,1,C
56,2017,6/26/17,Grass,Clarkia purpurea,1,C
56,2017,5/19/17,Grass,Agoseris heterophylla,1,C
56,2017,4/9/17,Grass,Lasthenia californica,1,C
56,2017,4/9/17,Grass,Lasthenia californica,1,C
56,2017,6/26/17,Grass,Clarkia purpurea,1,C
56,2017,5/19/17,Grass,Agoseris heterophylla,1,C
56,2017,5/19/17,Grass,Agoseris heterophylla,1,C
56,2017,5/19/17,Grass,Plantago erecta,2,C
56,2017,5/19/17,Grass,Plantago erecta,4,C
56,2017,5/19/17,Grass,Plantago erecta,6,C
56,2017,5/19/17,Grass,Plantago erecta,9,C
56,2017,8/21/17,Grass,Calycadenia pauciflora,1,C
56,2017,5/19/17,Grass,Agoseris heterophylla,1,C
56,2017,8/21/17,Grass,Hemizonia congesta,11,C
56,2017,5/19/17,Grass,Agoseris heterophylla,1,C
56,2017,5/19/17,Grass,Plantago erecta,9,C
56,2017,8/21/17,Grass,Calycadenia pauciflora,2,C
56,2017,8/21/17,Grass,Hemizonia congesta,7,C
56,2017,8/21/17,Grass,Hemizonia congesta,8,C
56,2017,8/21/17,Grass,Hemizonia congesta,6,C
56,2017,8/21/17,Grass,Hemizonia congesta,4,C
56,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
56,2017,5/19/17,No Grass,Agoseris heterophylla,2,C
56,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
56,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
56,2017,5/19/17,No Grass,Plantago erecta,3,C
56,2017,4/9/17,No Grass,Lasthenia californica,1,C
56,2017,6/26/17,No Grass,Calycadenia pauciflora,1,C
56,2017,6/26/17,No Grass,Clarkia purpurea,1,C
56,2017,6/26/17,No Grass,Calycadenia pauciflora,1,C
56,2017,4/9/17,No Grass,Lasthenia californica,1,C
56,2017,4/9/17,No Grass,Lasthenia californica,1,C
56,2017,5/19/17,No Grass,Plantago erecta,7,C
56,2017,6/26/17,No Grass,Clarkia purpurea,1,C
56,2017,6/26/17,No Grass,Clarkia purpurea,1,C
56,2017,6/26/17,No Grass,Clarkia purpurea,1,C
56,2017,6/26/17,No Grass,Clarkia purpurea,1,C
56,2017,8/21/17,No Grass,Hemizonia congesta,7,C
56,2017,5/19/17,No Grass,Agoseris heterophylla,1,C
56,2017,4/9/17,No Grass,Lasthenia californica,1,C
56,2017,5/19/17,No Grass,Plantago erecta,3,C
56,2017,8/21/17,No Grass,Hemizonia congesta,14,C
56,2017,8/21/17,No Grass,Hemizonia congesta,8,C
56,2017,8/21/17,No Grass,Hemizonia congesta,14,C
56,2017,8/21/17,No Grass,Hemizonia congesta,8,C
56,2017,4/9/17,No Grass,Lasthenia californica,1,C
56,2017,5/19/17,No Grass,Plantago erecta,13,C
56,2017,5/19/17,No Grass,Plantago erecta,7,C
59,2017,6/26/17,Grass,Clarkia purpurea,1,W
59,2017,8/21/17,Grass,Calycadenia pauciflora,3,W
59,2017,4/9/17,Grass,Lasthenia californica,1,W
59,2017,4/9/17,Grass,Lasthenia californica,1,W
59,2017,4/9/17,Grass,Plantago erecta,2,W
59,2017,4/9/17,Grass,Plantago erecta,3,W
59,2017,4/9/17,Grass,Plantago erecta,1,W
59,2017,4/9/17,Grass,Plantago erecta,1,W
59,2017,4/9/17,Grass,Plantago erecta,8,W
59,2017,5/19/17,Grass,Agoseris heterophylla,1,W
59,2017,8/21/17,Grass,Calycadenia pauciflora,1,W
59,2017,8/21/17,Grass,Hemizonia congesta,2,W
59,2017,8/21/17,Grass,Hemizonia congesta,4,W
59,2017,8/21/17,Grass,Hemizonia congesta,4,W
59,2017,8/21/17,Grass,Hemizonia congesta,9,W
59,2017,8/21/17,Grass,Hemizonia congesta,3,W
59,2017,5/19/17,Grass,Agoseris heterophylla,1,W
59,2017,5/19/17,Grass,Agoseris heterophylla,1,W
59,2017,5/19/17,Grass,Agoseris heterophylla,1,W
59,2017,5/19/17,Grass,Agoseris heterophylla,1,W
59,2017,4/9/17,Grass,Lasthenia californica,1,W
59,2017,4/9/17,Grass,Lasthenia californica,1,W
59,2017,4/9/17,Grass,Lasthenia californica,1,W
59,2017,8/21/17,No Grass,Hemizonia congesta,1,W
59,2017,8/21/17,No Grass,Hemizonia congesta,5,W
59,2017,5/19/17,No Grass,Agoseris heterophylla,1,W
59,2017,8/21/17,No Grass,Calycadenia pauciflora,6,W
